X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Organization_Formal_Name,Organization_Identifier,Monitoring_Location_Identifier,Monitoring_Location_Name,Monitoring_Location_Type_Name,Monitoring_Location_Description_Text,HUC_Eight_Digit_Code
-83.22513,42.10444,"BROWNSTOWN CREEK; ALLEN ROAD; BROWNSTOWN TOWNSHIP, SECTION 3",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821534,"BROWNSTOWN CREEK; ALLEN ROAD; BROWNSTOWN TOWNSHIP, SECTION 3",River/Stream,"BROWNSTOWN CREEK; ALLEN ROAD; BROWNSTOWN TOWNSHIP, SECTION 34",04090004
-83.21883,42.14105,"BLAKELY DRAIN; WEST ROAD; WOODHAVEN TOWNSHIP, SECTION 14",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821535,"BLAKELY DRAIN; WEST ROAD; WOODHAVEN TOWNSHIP, SECTION 14",River/Stream,"BLAKELY DRAIN; WEST ROAD; WOODHAVEN TOWNSHIP, SECTION 14",04090004
-83.22175,42.12626,"BLAKELY DRAIN; VANHORN ROAD; WOOHAVEN TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821536,"BLAKELY DRAIN; VANHORN ROAD; WOOHAVEN TOWNSHIP, SECTION 23",River/Stream,"BLAKELY DRAIN; VANHORN ROAD; WOOHAVEN TOWNSHIP, SECTION 23",04090004
-83.30803,42.23066,"SEXTON AND KILFOIL DRAIN; INKSTER ROAD, NORTH; ROMULUS TOWNS",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821537,"SEXTON AND KILFOIL DRAIN; INKSTER ROAD, NORTH; ROMULUS TOWNS",River/Stream,"SEXTON AND KILFOIL DRAIN; INKSTER ROAD, NORTH; ROMULUS TOWNSHIP, SECTION 13",04090004
-83.307529,42.22537,"SEXTON AND KILFOIL DRAIN; INKSTER ROAD, SOUTH; ROMULUS TOWNS",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821538,"SEXTON AND KILFOIL DRAIN; INKSTER ROAD, SOUTH; ROMULUS TOWNS",River/Stream,"SEXTON AND KILFOIL DRAIN; INKSTER ROAD, SOUTH; ROMULUS TOWNSHIP, SECTION 13",04090004
-83.25436,42.22859,"SEXTON AND KILFOIL DRAIN; PARDEE ROAD; TAYLOR TOWNSHIP, SECT",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821539,"SEXTON AND KILFOIL DRAIN; PARDEE ROAD; TAYLOR TOWNSHIP, SECT",River/Stream,"SEXTON AND KILFOIL DRAIN; PARDEE ROAD; TAYLOR TOWNSHIP, SECTION 16",04090004
-83.16133,42.23683,"ECORSE CREEK; COUNCIL POINT PARK; LINCOLN PARK TOWNSHIP, SEC",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821540,"ECORSE CREEK; COUNCIL POINT PARK; LINCOLN PARK TOWNSHIP, SEC",River/Stream,"ECORSE CREEK; COUNCIL POINT PARK; LINCOLN PARK TOWNSHIP, SECTION 17",04090004
-83.18983,42.06221,"Lake Erie; Southern Wayne County Border",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821541,"Lake Erie; Southern Wayne County Border",Lake,"Lake Erie; Southern Wayne County Border",04090004
-83.18991,42.09938,"Detroit River; Private Shoreline-Village of Gibraltar",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821542,"Detroit River; Private Shoreline-Village of Gibraltar",Lake,"Detroit River; Private Shoreline-Village of Gibraltar",04090004
-83.17782,42.12733,"Detroit River; Elizabeth Park",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821543,"Detroit River; Elizabeth Park",Lake,"Detroit River; Elizabeth Park",04090004
-83.16761,42.1564,"Detroit River; Private Shoreline Beach-City of Trenton",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821544,"Detroit River; Private Shoreline Beach-City of Trenton",Lake,"Detroit River; Private Shoreline Beach-City of Trenton",04090004
-83.21417,42.045281,"HURON RIVER AT RIVER ROAD NEAR MOUTH; BERLIN TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-580047,"HURON RIVER AT RIVER ROAD NEAR MOUTH; BERLIN TOWNSHIP, SECTION 23",River/Stream,,04090005
-83.328337,42.44167,"UPPER ROUGE RIVER AT 8 MI ROAD; FRMNGTN HLS; T1NR9ES36",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-631001,"UPPER ROUGE RIVER AT 8 MI ROAD; FRMNGTN HLS; T1NR9ES36",River/Stream,,04090004
-82.910837,42.37917,"LAKE SAINT CLAIR, IN GROSSE PTE PARK; T1S, R13E",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820001,"LAKE SAINT CLAIR, IN GROSSE PTE PARK; T1S, R13E",Lake,,04090002
-82.917781,42.375005,"LAKE SAINT CLAIR, IN GROSSE PTE PARK; T1S, R13E",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820002,"LAKE SAINT CLAIR, IN GROSSE PTE PARK; T1S, R13E",Lake,,04090002
-82.981393,42.34306,"DETROIT RIVER IN DETROIT; T2S, R12E",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820003,"DETROIT RIVER IN DETROIT; T2S, R12E",River/Stream,,04090004
-82.984449,42.341948,"DETROIT RIVER IN DETROIT; T2S, R12E",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820004,"DETROIT RIVER IN DETROIT; T2S, R12E",River/Stream,,04090004
-82.987504,42.341115,"DETROIT RIVER IN DETROIT; T2S, R12E",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820005,"DETROIT RIVER IN DETROIT; T2S, R12E",River/Stream,,04090004
-82.990837,42.340559,"DETROIT RIVER IN DETROIT; T2S, R12E",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820006,"DETROIT RIVER IN DETROIT; T2S, R12E",River/Stream,,04090004
-83.148616,42.235003,"ECORSE RIVER AT WEST JEFFERSON AVE; CITY OF ECORSE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820008,"ECORSE RIVER AT WEST JEFFERSON AVE; CITY OF ECORSE",River/Stream,,04090004
-83.17781,42.053754,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820011,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",River/Stream,,04090004
-83.174171,42.053754,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820012,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",River/Stream,,04090004
-83.170698,42.053754,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820013,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",River/Stream,,04090004
-83.166671,42.053892,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820014,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",River/Stream,,04090004
-83.163198,42.054031,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820015,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",River/Stream,,04090004
-83.159726,42.054031,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820016,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",River/Stream,,04090004
-83.152504,42.05417,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820017,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",River/Stream,,04090004
-83.145559,42.05417,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820018,"DETROIT RIVER AT RANGE 3.9; NEAR ROCKWOOD",River/Stream,,04090004
-83.177727,42.127503,"DETROIT RIVER AT RANGE 8.7W; TRENTON TO GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820026,"DETROIT RIVER AT RANGE 8.7W; TRENTON TO GROSSE ILE",River/Stream,,04090004
-83.176949,42.127448,"DETROIT RIVER AT RANGE 8.7W; TRENTON TO GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820027,"DETROIT RIVER AT RANGE 8.7W; TRENTON TO GROSSE ILE",River/Stream,,04090004
-83.176642,42.127393,"DETROIT RIVER AT RANGE 8.7W; TRENTON TO GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820028,"DETROIT RIVER AT RANGE 8.7W; TRENTON TO GROSSE ILE",River/Stream,,04090004
-83.175281,42.127337,"DETROIT RIVER AT RANGE 8.7W; TRENTON TO GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820029,"DETROIT RIVER AT RANGE 8.7W; TRENTON TO GROSSE ILE",River/Stream,,04090004
-83.174171,42.127282,"DETROIT RIVER AT RANGE 8.7W; TRENTON TO GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820030,"DETROIT RIVER AT RANGE 8.7W; TRENTON TO GROSSE ILE",River/Stream,,04090004
-83.173338,42.127227,"DETROIT RIVER AT RANGE 8.7W; TRENTON TO GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820031,"DETROIT RIVER AT RANGE 8.7W; TRENTON TO GROSSE ILE",River/Stream,,04090004
-83.163337,42.173837,"DETROIT RIVER AT RANGE 12.0W; RIVERVIEW TO GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820032,"DETROIT RIVER AT RANGE 12.0W; RIVERVIEW TO GROSSE ILE",River/Stream,,04090004
-83.162642,42.173615,"DETROIT RIVER AT RANGE 12.0W; RIVERVIEW TO GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820033,"DETROIT RIVER AT RANGE 12.0W; RIVERVIEW TO GROSSE ILE",River/Stream,,04090004
-83.162199,42.173559,"DETROIT RIVER AT RANGE 12.0W; RIVERVIEW TO GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820034,"DETROIT RIVER AT RANGE 12.0W; RIVERVIEW TO GROSSE ILE",River/Stream,,04090004
-83.161532,42.173338,"DETROIT RIVER AT RANGE 12.0W; RIVERVIEW TO GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820035,"DETROIT RIVER AT RANGE 12.0W; RIVERVIEW TO GROSSE ILE",River/Stream,,04090004
-83.160476,42.173198,"DETROIT RIVER AT RANGE 12.0W; RIVERVIEW TO GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820036,"DETROIT RIVER AT RANGE 12.0W; RIVERVIEW TO GROSSE ILE",River/Stream,,04090004
-83.144421,42.207642,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820037,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",River/Stream,,04090004
-83.143892,42.207642,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820038,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",River/Stream,,04090004
-83.143754,42.207642,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820039,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",River/Stream,,04090004
-83.143198,42.207642,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820040,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",River/Stream,,04090004
-83.142921,42.207726,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820041,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",River/Stream,,04090004
-83.14167,42.207726,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820042,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",River/Stream,,04090004
-83.140699,42.207781,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820043,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",River/Stream,,04090004
-83.138338,42.207781,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820044,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",River/Stream,,04090004
-83.133337,42.207809,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820045,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",River/Stream,,04090004
-83.09792,42.293615,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820048,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",River/Stream,,04090004
-83.097781,42.293531,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820049,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",River/Stream,,04090004
-83.097366,42.293337,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820050,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",River/Stream,,04090004
-83.096531,42.293059,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820051,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",River/Stream,,04090004
-83.095977,42.292781,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820052,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",River/Stream,,04090004
-83.095698,42.292642,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820053,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",River/Stream,,04090004
-83.094726,42.292366,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820054,"DETROIT RIVER AT RANGE 20.6; DETROIT TO WINDSOR",River/Stream,,04090004
-82.929726,42.357365,"DETROIT RIVER AT RANGE 30.8W; DETROIT TO PEACH ISLAND",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820059,"DETROIT RIVER AT RANGE 30.8W; DETROIT TO PEACH ISLAND",River/Stream,,04090004
-82.929587,42.356809,"DETROIT RIVER AT RANGE 30.8W; DETROIT TO PEACH ISLAND",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820060,"DETROIT RIVER AT RANGE 30.8W; DETROIT TO PEACH ISLAND",River/Stream,,04090004
-82.92931,42.356309,"DETROIT RIVER AT RANGE 30.8W; DETROIT TO PEACH ISLAND",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820061,"DETROIT RIVER AT RANGE 30.8W; DETROIT TO PEACH ISLAND",River/Stream,,04090004
-82.928615,42.355004,"DETROIT RIVER AT RANGE 30.8W; DETROIT TO PEACH ISLAND",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820062,"DETROIT RIVER AT RANGE 30.8W; DETROIT TO PEACH ISLAND",River/Stream,,04090004
-82.926809,42.351337,"DETROIT RIVER AT RANGE 30.8W; DETROIT TO PEACH ISLAND",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820063,"DETROIT RIVER AT RANGE 30.8W; DETROIT TO PEACH ISLAND",River/Stream,,04090004
-83.115949,42.278003,"ROUGE RIVER NEAR MOUTH; CITY OF RIVER ROUGE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820067,"ROUGE RIVER NEAR MOUTH; CITY OF RIVER ROUGE",River/Stream,,04090004
-83.116115,42.277948,ROUGE RIVER AT DT AND I RAILROAD BRIDGE 50F FROM SOUTH SHORE IN RIVER ROUGE,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820068,ROUGE RIVER AT DT AND I RAILROAD BRIDGE 50F FROM SOUTH SHORE IN RIVER ROUGE,River/Stream,,04090004
-83.115753,42.278087,ROUGE RIVER AT DT AND I RAILROAD BRIDGE 150F FROM SOUTH SHORE IN RIVER ROUGE,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820069,ROUGE RIVER AT DT AND I RAILROAD BRIDGE 150F FROM SOUTH SHORE IN RIVER ROUGE,River/Stream,,04090004
-83.128893,42.28056,ROUGE RIVERAT WEST JEFFERSON AVENUE IN RIVER ROUGE,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820070,ROUGE RIVERAT WEST JEFFERSON AVENUE IN RIVER ROUGE,River/Stream,,04090004
-83.14267,42.29117,"ROUGE RIVER AT FORT STREET BR.; CITY OF DETROIT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820071,"ROUGE RIVER AT FORT STREET BR.; CITY OF DETROIT",River/Stream,,04090004
-83.17917,42.29417,"ROUGE RIVER AT GREENFIELD ROAD. BRIDGE; CITY OF DEARBORN",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820072,"ROUGE RIVER AT GREENFIELD ROAD. BRIDGE; CITY OF DEARBORN",River/Stream,,04090004
-83.406949,42.282782,"LOWER ROUGE RIVERAT NEWBURGH ROAD; CITY OF WAYNE, SECTION 29",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820073,"LOWER ROUGE RIVERAT NEWBURGH ROAD; CITY OF WAYNE, SECTION 29",River/Stream,,04090004
-83.456116,42.279727,"LOWER RIVER ROUGE AT LILLEY ROAD; CANTON TOWNSHIP, SECTION 26",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820074,"LOWER RIVER ROUGE AT LILLEY ROAD; CANTON TOWNSHIP, SECTION 26",River/Stream,,04090004
-83.260281,42.338059,MIDDLE ROUGE RIVER AT OUTER DRIVE IN DEARBORN HEIGHTS,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820075,MIDDLE ROUGE RIVER AT OUTER DRIVE IN DEARBORN HEIGHTS,River/Stream,,04090004
-83.319448,42.427503,"UPPER RIVER ROUGE AT SEVEN MI. ROAD.; CITY OF LIVONIA",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820076,"UPPER RIVER ROUGE AT SEVEN MI. ROAD.; CITY OF LIVONIA",River/Stream,,04090004
-83.26917,42.42917,"ROUGE RIVER AT SEVEN MILE ROAD; REDFORD TOWNSHIP, SECTION 9",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820077,"ROUGE RIVER AT SEVEN MILE ROAD; REDFORD TOWNSHIP, SECTION 9",River/Stream,,04090004
-83.111809,42.268616,"DETROIT RIVER AT RANGE 19.0; DETROIT TO WINDSOR",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820256,"DETROIT RIVER AT RANGE 19.0; DETROIT TO WINDSOR",River/Stream,,04090004
-83.11142,42.268559,"DETROIT RIVER AT RANGE 19.0; DETROIT TO WINDSOR",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820257,"DETROIT RIVER AT RANGE 19.0; DETROIT TO WINDSOR",River/Stream,,04090004
-83.110976,42.26842,"DETROIT RIVER AT RANGE 19.0; DETROIT TO WINDSOR",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820258,"DETROIT RIVER AT RANGE 19.0; DETROIT TO WINDSOR",River/Stream,,04090004
-83.110559,42.268198,"DETROIT RIVER AT RANGE 19.0; DETROIT TO WINDSOR",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820259,"DETROIT RIVER AT RANGE 19.0; DETROIT TO WINDSOR",River/Stream,,04090004
-83.10917,42.267892,"DETROIT RIVER AT RANGE 19.0; DETROIT TO WINDSOR",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820260,"DETROIT RIVER AT RANGE 19.0; DETROIT TO WINDSOR",River/Stream,,04090004
-83.108365,42.267726,"DETROIT RIVER AT RANGE 19.0; DETROIT TO WINDSOR",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820261,"DETROIT RIVER AT RANGE 19.0; DETROIT TO WINDSOR",River/Stream,,04090004
-83.135698,42.28281,"ROUGE RIVER PENN CENTRAL RAILROAD BRIDGE; CITY OF RIVER ROUGE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820316,"ROUGE RIVER PENN CENTRAL RAILROAD BRIDGE; CITY OF RIVER ROUGE",River/Stream,,04090004
-83.139976,42.287393,"ROUGE RIVER AT WABASH RAILROAD BRIDGE; CITY OF DETROIT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820317,"ROUGE RIVER AT WABASH RAILROAD BRIDGE; CITY OF DETROIT",River/Stream,,04090004
-83.151115,42.296392,"ROUGE RIVER AT DIX AVENUE BRIDGE; CITY OF DEARBORN",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820318,"ROUGE RIVER AT DIX AVENUE BRIDGE; CITY OF DEARBORN",River/Stream,,04090004
-83.247782,42.330559,"M. ROUGE RIVER AT EAST HINES DR; CITY OF DEARBORN HEIGHTS",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820325,"M. ROUGE RIVER AT EAST HINES DR; CITY OF DEARBORN HEIGHTS",River/Stream,,04090004
-83.25306,42.308893,"LOWER RIVER ROUGE AT MILITARY ST; CITY OF DEARBORN",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820326,"LOWER RIVER ROUGE AT MILITARY ST; CITY OF DEARBORN",River/Stream,,04090004
-83.276392,42.392781,"UPPER RIVER ROUGE AT US24; REDFORD TOWNSHIP, SECTION 20",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820327,"UPPER RIVER ROUGE AT US24; REDFORD TOWNSHIP, SECTION 20",River/Stream,,04090004
-83.271948,42.400281,"RIVER ROUGE AT FENKELL AVE; CITY OF DETROIT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820328,"RIVER ROUGE AT FENKELL AVE; CITY OF DETROIT",River/Stream,,04090004
-83.136031,42.137198,"DETROIT RIVER AT RANGE 9.3E; OFF GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820397,"DETROIT RIVER AT RANGE 9.3E; OFF GROSSE ILE",River/Stream,,04090004
-83.133337,42.137115,"DETROIT RIVER AT RANGE 9.3E; OFF GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820398,"DETROIT RIVER AT RANGE 9.3E; OFF GROSSE ILE",River/Stream,,04090004
-83.126948,42.136809,"DETROIT RIVER AT RANGE 9.3E; OFF GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820399,"DETROIT RIVER AT RANGE 9.3E; OFF GROSSE ILE",River/Stream,,04090004
-82.929866,42.357642,"DETROIT RIVERAT RANGE 30.8W; DETROIT TO PECHE ISLAND",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820413,"DETROIT RIVERAT RANGE 30.8W; DETROIT TO PECHE ISLAND",River/Stream,,04090004
-82.927226,42.352448,"DETROIT RIVERAT RANGE 30.8W; DETROIT TO PECHE ISLAND",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820414,"DETROIT RIVERAT RANGE 30.8W; DETROIT TO PECHE ISLAND",River/Stream,,04090004
-83.139309,42.207642,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820416,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",River/Stream,,04090004
-83.13717,42.13717,"DETROIT RIVER AT RANGE 9.3E; OFF GROSSE ILE",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820417,"DETROIT RIVER AT RANGE 9.3E; OFF GROSSE ILE",River/Stream,,04090004
-83.20306,42.095282,BROWNSTOWN CREEK AT GIBRALTER ROAD. IN GIBRALTAR,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820461,BROWNSTOWN CREEK AT GIBRALTER ROAD. IN GIBRALTAR,River/Stream,,04090004
-83.178059,42.052226,"LAKE ERIEAT MILLEVILLE BEACH; BROWNSTOWN TOWNSHIP SECTION 24",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820462,"LAKE ERIEAT MILLEVILLE BEACH; BROWNSTOWN TOWNSHIP SECTION 24",River/Stream,,04090004
-83.195976,42.085503,"DETROIT RIVER AT YOUNG DR BRIDGE; CITY OF GIBRALTER",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-820594,"DETROIT RIVER AT YOUNG DR BRIDGE; CITY OF GIBRALTER",River/Stream,,04090004
