X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Organization_Formal_Name,Organization_Identifier,Monitoring_Location_Identifier,Monitoring_Location_Name,Monitoring_Location_Type_Name,Monitoring_Location_Description_Text,HUC_Eight_Digit_Code
-83.5143759,42.9913044,"KEARSLEY CREEK AT ATHERTON ROAD, SEC 27",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250475,"KEARSLEY CREEK AT ATHERTON ROAD, SEC 27",River/Stream,"KEARSLEY CREEK AT ATHERTON ROAD, SEC 27",04080204
-83.4752747,42.8901049,"KEARSLEY CREEK AT KIPP ROAD, SEC 35",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250476,"KEARSLEY CREEK AT KIPP ROAD, SEC 35",River/Stream,"KEARSLEY CREEK AT KIPP ROAD, SEC 35",04080204
-83.558677,43.1713034,"BUTTERNUT CREEK AT IRISH ROAD, SECTION 20",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250477,"BUTTERNUT CREEK AT IRISH ROAD, SECTION 20",River/Stream,"BUTTERNUT CREEK AT IRISH ROAD, SECTION 20",04080204
-83.6287796,43.0838039,"POWERS CULLEN DRAIN AT CARPENTER ROAD, SECTION 30",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250478,"POWERS CULLEN DRAIN AT CARPENTER ROAD, SECTION 30",River/Stream,"POWERS CULLEN DRAIN AT CARPENTER ROAD, SECTION 30",04080204
-83.794185,43.2030034,"PINE RUN CREEK AT WEBSTER ROAD, SEC 08",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250479,"PINE RUN CREEK AT WEBSTER ROAD, SEC 08",River/Stream,"PINE RUN CREEK AT WEBSTER ROAD, SEC 08",04080204
-83.7636848,42.7828059,"MARL LAKE IN CENTRAL BASIN, FENTON TOWNSHIP",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250480,"MARL LAKE IN CENTRAL BASIN, FENTON TOWNSHIP",Lake,"MARL LAKE IN CENTRAL BASIN, FENTON TOWNSHIP",04080203
-83.7490842,42.8048057,"SILVER LAKE IN NORTH BASIN, FENTON TOWNSHIP",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250481,"SILVER LAKE IN NORTH BASIN, FENTON TOWNSHIP",Lake,"SILVER LAKE IN NORTH BASIN, FENTON TOWNSHIP",04080203
-83.8333865,43.1613037,"CENTRAL DRAIN @ MORRISH ROAD; MONTROLE TOWNSHIP, SEC 25",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250482,"CENTRAL DRAIN @ MORRISH ROAD; MONTROLE TOWNSHIP, SEC 25",River/Stream,"CENTRAL DRAIN @ MORRISH ROAD; MONTROLE TOWNSHIP, SEC 25",04080204
-83.8559872,43.1767036,"BRENT RUN @ VIENNA ROAD (M-57); MONTROSE TOWNSHIP, SEC 22",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250483,"BRENT RUN @ VIENNA ROAD (M-57); MONTROSE TOWNSHIP, SEC 22",River/Stream,"BRENT RUN @ VIENNA ROAD (M-57); MONTROSE TOWNSHIP, SEC 22",04080204
-83.8631875,43.1591037,"ARMSTRONG CREEK @ MCKINLEY ROAD; MONTROSE TOWNSHIP, SEC 27",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250484,"ARMSTRONG CREEK @ MCKINLEY ROAD; MONTROSE TOWNSHIP, SEC 27",River/Stream,"ARMSTRONG CREEK @ MCKINLEY ROAD; MONTROSE TOWNSHIP, SEC 27",04080204
-83.8862882,43.2062035,"FLINT RIVER @ 14040 SEYMOUR ROAD; MONTROSE TOWNSHIP, SEC 04",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250485,"FLINT RIVER @ 14040 SEYMOUR ROAD; MONTROSE TOWNSHIP, SEC 04",River/Stream,"FLINT RIVER @ 14040 SEYMOUR ROAD; MONTROSE TOWNSHIP, SEC 04",04080204
-83.5956785,43.0406042,"KEARSLEY CREEK @ BELSAY ROAD; DAVISON TOWNSHIP, SEC",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250486,"KEARSLEY CREEK @ BELSAY ROAD; DAVISON TOWNSHIP, SEC",River/Stream,"KEARSLEY CREEK @ BELSAY ROAD; DAVISON TOWNSHIP, SEC",04080204
-83.4981752,43.0369041,"BLACK CREEK @ OAK ROAD; DAVISON TOWNSHIP, SEC 02",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250487,"BLACK CREEK @ OAK ROAD; DAVISON TOWNSHIP, SEC 02",River/Stream,"BLACK CREEK @ OAK ROAD; DAVISON TOWNSHIP, SEC 02",04080204
-83.5988785,43.1263037,"BUTTERNUT CREEK @ FRANCES ROAD; THETFORD TOWNSHIP, SEC 35",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250488,"BUTTERNUT CREEK @ FRANCES ROAD; THETFORD TOWNSHIP, SEC 35",River/Stream,"BUTTERNUT CREEK @ FRANCES ROAD; THETFORD TOWNSHIP, SEC 35",04080204
-83.872188,43.0742042,"FLINT RIVER @ SEYMOUR ROAD (JUST DOWNSTREAM OF CARPENTER); F",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250489,"FLINT RIVER @ SEYMOUR ROAD (JUST DOWNSTREAM OF CARPENTER); F",River/Stream,"FLINT RIVER @ SEYMOUR ROAD (JUST DOWNSTREAM OF CARPENTER); FLUSHING TOWNSHIP, SEC 27",04080204
-83.8510873,43.0454044,"COLE CREEK @ POTTER ROAD; CLAYTON TOWNSHIP, SEC 02",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250490,"COLE CREEK @ POTTER ROAD; CLAYTON TOWNSHIP, SEC 02",River/Stream,"COLE CREEK @ POTTER ROAD; CLAYTON TOWNSHIP, SEC 02",04080204
-83.7420838,42.8996052,"INDIAN CREEK @ COOK ROAD; MUNDY TOWNSHIP, SEC 27",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250491,"INDIAN CREEK @ COOK ROAD; MUNDY TOWNSHIP, SEC 27",River/Stream,"INDIAN CREEK @ COOK ROAD; MUNDY TOWNSHIP, SEC 27",04080204
-83.5667775,43.0771039,"POWERS CULLEN DRAIN @ CARPENTER ROAD; RICHFIELD TOWNSHIP, SE",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250492,"POWERS CULLEN DRAIN @ CARPENTER ROAD; RICHFIELD TOWNSHIP, SE",River/Stream,"POWERS CULLEN DRAIN @ CARPENTER ROAD; RICHFIELD TOWNSHIP, SEC 30",04080204
-83.5708779,42.9325048,"THREAD CREEK @ MANCORR DRIVE; ATLAS TOWNSHIP, SEC 07",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250493,"THREAD CREEK @ MANCORR DRIVE; ATLAS TOWNSHIP, SEC 07",River/Stream,"THREAD CREEK @ MANCORR DRIVE; ATLAS TOWNSHIP, SEC 07",04080204
-83.6752813,43.0033045,"SWARTZ CREEK @ HAMMERBERG; T7N R6E SEC 24",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250494,"SWARTZ CREEK @ HAMMERBERG; T7N R6E SEC 24",River/Stream,"SWARTZ CREEK @ HAMMERBERG; T7N R6E SEC 24",04080204
-83.6624209,43.0020044,"UPPER THREAD LAKE; 4 COMPOSITE SAMPLES, SECTION 20",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250495,"UPPER THREAD LAKE; 4 COMPOSITE SAMPLES, SECTION 20",Lake,"UPPER THREAD LAKE; 4 COMPOSITE SAMPLES, SECTION 20",04080204
-83.6683811,42.9999045,"UPPER THREAD LAKE; OFF BOAT LAUNCH, SECTION 20",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250496,"UPPER THREAD LAKE; OFF BOAT LAUNCH, SECTION 20",Lake,"UPPER THREAD LAKE; OFF BOAT LAUNCH, SECTION 20",04080204
-83.6717612,42.9971445,"UPPER THREAD LAKE; OFF McKINLY PARK, SECTION 20",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250497,"UPPER THREAD LAKE; OFF McKINLY PARK, SECTION 20",Lake,"UPPER THREAD LAKE; OFF McKINLY PARK, SECTION 20",04080204
-83.6703612,42.9942745,"UPPER THREAD LAKE; END OF LAKE: OUTLET END, SECTION 20",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250498,"UPPER THREAD LAKE; END OF LAKE: OUTLET END, SECTION 20",Lake,"UPPER THREAD LAKE; END OF LAKE: OUTLET END, SECTION 20",04080204
-83.6738813,43.0014145,"UPPER THREAD LAKE; TLSOUTH-NEAR DAM, SECTION 20",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250499,"UPPER THREAD LAKE; TLSOUTH-NEAR DAM, SECTION 20",Lake,"UPPER THREAD LAKE; TLSOUTH-NEAR DAM, SECTION 20",04080204
-83.72485,42.81506,"SHIAWASSEE RIVER AT US-23, FENTON TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250500,"SHIAWASSEE RIVER AT US-23, FENTON TOWNSHIP, SECTION 23",River/Stream,"SHIAWASSEE RIVER AT US-23, FENTON TOWNSHIP, SECTION 23",04080203
-83.8997,42.898,"ATHERTON DRAIN AT COOK ROAD, GAINS TOWNSHIP, SECTION 29",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250501,"ATHERTON DRAIN AT COOK ROAD, GAINS TOWNSHIP, SECTION 29",River/Stream,"ATHERTON DRAIN AT COOK ROAD, GAINS TOWNSHIP, SECTION 29",04080203
-83.64091,43.20586,"DEAD CREEK; CENTER ROAD; THETFORD TOWNSHIP, SECTION 9",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-250502,"DEAD CREEK; CENTER ROAD; THETFORD TOWNSHIP, SECTION 9",River/Stream,"DEAD CREEK; CENTER ROAD; THETFORD TOWNSHIP, SECTION 9",04080205
-83.887232,42.7816854,"YELLOW RIVER DRAIN AND CRANBERRY CK., LIVINGSTON CO., LOVE J",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-470503,"YELLOW RIVER DRAIN AND CRANBERRY CK., LIVINGSTON CO., LOVE J",River/Stream,"YELLOW RIVER DRAIN AND CRANBERRY CK., LIVINGSTON CO., LOVE JOY ROAD, SEC 5",04080203
-83.9050126,42.7951945,"SOUTH BRANCH SHIAWASSEE, SHIAWASSEE COUNTY, LILLIE ROAD SECT",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-780180,"SOUTH BRANCH SHIAWASSEE, SHIAWASSEE COUNTY, LILLIE ROAD SECT",River/Stream,"SOUTH BRANCH SHIAWASSEE, SHIAWASSEE COUNTY, LILLIE ROAD SECTION 30",04080203
-83.895389,42.9264951,"TERRY DRAIN AND REID ROAD, SECTION 17",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-780186,"TERRY DRAIN AND REID ROAD, SECTION 17",River/Stream,"TERRY DRAIN AND REID ROAD, SECTION 17",04080203
-83.9223999,42.9266252,"WEBB CREEK AT REID ROAD, SECTION 7",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-780187,"WEBB CREEK AT REID ROAD, SECTION 7",River/Stream,"WEBB CREEK AT REID ROAD, SECTION 7",04080203
-83.760264,43.1325638,"MISTEGUAY CREEK AT JOHNSTONE ROAD, SEC 36",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-780192,"MISTEGUAY CREEK AT JOHNSTONE ROAD, SEC 36",River/Stream,"MISTEGUAY CREEK AT JOHNSTONE ROAD, SEC 36",04080204
-83.565837,43.018616,"KEARSLEY CREEK AT EAST COURT ST; DAVISON TOWNSHIP, SECTION 07",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250001,"KEARSLEY CREEK AT EAST COURT ST; DAVISON TOWNSHIP, SECTION 07",River/Stream,,04080204
-83.840005,42.806115,"SHIAWASSEE RIVER AT SEYMOUR ROAD; ARGENTINE TOWNSHIP SECTION 26",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250029,"SHIAWASSEE RIVER AT SEYMOUR ROAD; ARGENTINE TOWNSHIP SECTION 26",River/Stream,,04080203
-83.556671,43.023893,"BLACK CREEK AT IRISH ROAD BRIDGE; DAVISON TOWNSHIP, SECS 7,8",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250030,"BLACK CREEK AT IRISH ROAD BRIDGE; DAVISON TOWNSHIP, SECS 7,8",River/Stream,,04080204
-83.677782,43.030837,"GILKEY CREEK AT LEWIS STREET BRIDGE; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250031,"GILKEY CREEK AT LEWIS STREET BRIDGE; CITY OF FLINT",River/Stream,,04080204
-83.69917,43.013615,"SWARTZ CREEK AT KEARSLEY STREET BRIDGE; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250032,"SWARTZ CREEK AT KEARSLEY STREET BRIDGE; CITY OF FLINT",River/Stream,,04080204
-83.813615,43.050559,"FLINT RIVER AT ELMS ROAD BRIDGE; MOUNT MORRIS TOWNSHIP, SECTION 31",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250033,"FLINT RIVER AT ELMS ROAD BRIDGE; MOUNT MORRIS TOWNSHIP, SECTION 31",River/Stream,,04080204
-83.860559,43.117503,"FLINT RIVER AT MOUNT MORRIS ROAD; FLUSHING TOWNSHIP, SECTION 03",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250034,"FLINT RIVER AT MOUNT MORRIS ROAD; FLUSHING TOWNSHIP, SECTION 03",River/Stream,,04080204
-83.65417,43.076392,"FLINT RIVER AT CARPENTER ROAD BRIDGE; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250098,"FLINT RIVER AT CARPENTER ROAD BRIDGE; CITY OF FLINT",River/Stream,,04080204
-83.735559,43.017504,"FLINT RIVER AT BALLENGER ROAD. BRIDGE; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250099,"FLINT RIVER AT BALLENGER ROAD. BRIDGE; CITY OF FLINT",River/Stream,,04080204
-83.760281,43.03417,"FLINT RIVER AT MILL ROAD. BRIDGE; FLINT TOWNSHIP, SECTION 04",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250100,"FLINT RIVER AT MILL ROAD. BRIDGE; FLINT TOWNSHIP, SECTION 04",River/Stream,,04080204
-83.782226,43.03417,"FLINT RIVER AT END OF FRANCISCO ST; FLINT TOWNSHIP",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250101,"FLINT RIVER AT END OF FRANCISCO ST; FLINT TOWNSHIP",River/Stream,,04080204
-83.834727,43.05917,"FLINT RIVER BEHIND 425 MORRISH ROAD; CITY OF FLUSHING",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250102,"FLINT RIVER BEHIND 425 MORRISH ROAD; CITY OF FLUSHING",River/Stream,,04080204
-83.856948,43.063059,"FLINT RIVER AT MAIN STREET BRIDGE; CITY OF FLUSHING",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250103,"FLINT RIVER AT MAIN STREET BRIDGE; CITY OF FLUSHING",River/Stream,,04080204
-83.87056,43.070837,"FLINT RIVER OFF 4414 NORTH SEYMOUR ROAD; FLUSHING TOWNSHIP",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250104,"FLINT RIVER OFF 4414 NORTH SEYMOUR ROAD; FLUSHING TOWNSHIP",River/Stream,,04080204
-83.864449,43.097781,"FLINT RIVER AT 6304 SEYMOUR ROAD; FLUSHING TOWNSHIP, SECTION 15",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250105,"FLINT RIVER AT 6304 SEYMOUR ROAD; FLUSHING TOWNSHIP, SECTION 15",River/Stream,,04080204
-83.864449,43.147781,"FLINT RIVER AT EDGE OF DODGE ROAD; MONTROSE TOWNSHIP, SECTION 27",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250106,"FLINT RIVER AT EDGE OF DODGE ROAD; MONTROSE TOWNSHIP, SECTION 27",River/Stream,,04080204
-83.878337,43.176115,"FLINT RIVER AT VIENNA ROAD (M-57); MONTROSE TOWNSHIP, SECTION 16",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250107,"FLINT RIVER AT VIENNA ROAD (M-57); MONTROSE TOWNSHIP, SECTION 16",River/Stream,,04080204
-83.865282,43.191115,"FLINT RIVER AT END FERRAND ROAD; MONTROSE TOWNSHIP, SECTION 15",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250108,"FLINT RIVER AT END FERRAND ROAD; MONTROSE TOWNSHIP, SECTION 15",River/Stream,,04080204
-83.882504,43.203337,"FLINT RIVER AT KEE-WAH-DIN FARMS; MONTROSE TOWNSHIP, SECTION 04",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250109,"FLINT RIVER AT KEE-WAH-DIN FARMS; MONTROSE TOWNSHIP, SECTION 04",River/Stream,,04080204
-83.708892,42.806392,"SHIAWASSEE RIVER AT NORTH ROAD.; CITY OF FENTON",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250110,"SHIAWASSEE RIVER AT NORTH ROAD.; CITY OF FENTON",River/Stream,,04080203
-83.727226,42.816393,"SHIAWASSEE RIVER AT TORREY ROAD.; FENTON TOWNSHIP, SECTION 22",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250111,"SHIAWASSEE RIVER AT TORREY ROAD.; FENTON TOWNSHIP, SECTION 22",River/Stream,,04080203
-83.767503,42.820281,"SHIAWASSEE RIVER AT RIPLEY ROAD.; VILLAGE OF LINDEN",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250112,"SHIAWASSEE RIVER AT RIPLEY ROAD.; VILLAGE OF LINDEN",River/Stream,,04080203
-83.782782,42.816393,SHIAWASSEE RIVER AT BRIDGE ROAD IN LINDEN,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250113,SHIAWASSEE RIVER AT BRIDGE ROAD IN LINDEN,River/Stream,,04080203
-83.840005,42.804448,"SHIAWASSEE RIVER AT MCCASLIN ROAD;ARGENTINE TOWNSHIP SEC27",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250116,"SHIAWASSEE RIVER AT MCCASLIN ROAD;ARGENTINE TOWNSHIP SEC27",River/Stream,,04080203
-83.875005,42.80917,"SHIAWASSEE RIVER AT BIRD ROAD.; ARGENTINE TOWNSHIP, SECTION 28",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250117,"SHIAWASSEE RIVER AT BIRD ROAD.; ARGENTINE TOWNSHIP, SECTION 28",River/Stream,,04080203
-83.895559,42.81667,"SHIAWASSEE RIVER AT DUFFIELD ROAD; ARGENTINE TOWNSHIP SEC20",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250118,"SHIAWASSEE RIVER AT DUFFIELD ROAD; ARGENTINE TOWNSHIP SEC20",River/Stream,,04080203
-83.920281,42.81667,"SHIAWASSEE RIVER AT MEIER ROAD.; ARGENTINE TOWNSHIP SECTION 19",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250119,"SHIAWASSEE RIVER AT MEIER ROAD.; ARGENTINE TOWNSHIP SECTION 19",River/Stream,,04080203
-83.853892,42.802226,"ORE CREEK AT MCCASLIN LAKE ROAD.; ARGENTINE TOWNSHIP, SECTION 27",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250159,"ORE CREEK AT MCCASLIN LAKE ROAD.; ARGENTINE TOWNSHIP, SECTION 27",River/Stream,,04080203
-83.818059,42.81167,"SHIAW. RIVER AT SILVER L.RD FARM; ARGENTINE TOWNSHIP SEC24",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250160,"SHIAW. RIVER AT SILVER L.RD FARM; ARGENTINE TOWNSHIP SEC24",River/Stream,,04080203
-83.666671,43.052226,"KEARSLEY CREEK NEAR PIERSON ROAD; GENESEE TOWNSHIP SECTION 32",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250161,"KEARSLEY CREEK NEAR PIERSON ROAD; GENESEE TOWNSHIP SECTION 32",River/Stream,,04080204
-83.66917,43.043059,"FLINT RIVER AT LEITH ROAD BRIDGE; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250162,"FLINT RIVER AT LEITH ROAD BRIDGE; CITY OF FLINT",River/Stream,,04080204
-83.687226,43.023893,FLINT RIVER AT ROBERT T. LONGWA. STREET IN FLINT,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250164,FLINT RIVER AT ROBERT T. LONGWA. STREET IN FLINT,River/Stream,,04080204
-83.692505,43.020003,"FLINT RIVER AT HARRISON STREET; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250165,"FLINT RIVER AT HARRISON STREET; CITY OF FLINT",River/Stream,,04080204
-83.710004,43.009448,"FLINT RIVER AT CHEVROLET STREET; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250166,"FLINT RIVER AT CHEVROLET STREET; CITY OF FLINT",River/Stream,,04080204
-83.86417,43.186948,"BRENT CREEK AT MCKINLEY ROAD; MONTROSE TOWNSHIP, SECTION 15",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250167,"BRENT CREEK AT MCKINLEY ROAD; MONTROSE TOWNSHIP, SECTION 15",River/Stream,,04080204
-83.616115,43.050281,"KEARSLEY CREEK AT GENESEE ROAD; GENESEE TOWNSHIP, SECTION 34",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250168,"KEARSLEY CREEK AT GENESEE ROAD; GENESEE TOWNSHIP, SECTION 34",River/Stream,,04080204
-83.595838,43.040559,"KEARSLEY CREEK AT BELSAY ROAD; BURTON TOWNSHIP, SECTION 02",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250169,"KEARSLEY CREEK AT BELSAY ROAD; BURTON TOWNSHIP, SECTION 02",River/Stream,,04080204
-83.58167,43.033892,"KEARSLEY CREEK AT DAVISON ROAD; BURTON TOWNSHIP, SECTION 01",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250170,"KEARSLEY CREEK AT DAVISON ROAD; BURTON TOWNSHIP, SECTION 01",River/Stream,,04080204
-83.555559,43.009726,"KEARSLEY CREEK AT IRISH ROAD; DAVISON TOWNSHIP, SECTION 19",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250171,"KEARSLEY CREEK AT IRISH ROAD; DAVISON TOWNSHIP, SECTION 19",River/Stream,,04080204
-83.638338,42.989726,"THREAD CREEK AT ATHERTON ROAD; BURTON TOWNSHIP, SECTION 21",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250173,"THREAD CREEK AT ATHERTON ROAD; BURTON TOWNSHIP, SECTION 21",River/Stream,,04080204
-83.635559,42.975004,"THREAD CREEK AT BRISTOL ROAD; BURTON TOWNSHIP, SECTION 28",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250174,"THREAD CREEK AT BRISTOL ROAD; BURTON TOWNSHIP, SECTION 28",River/Stream,,04080204
-83.67667,43.003615,"THREAD CREEK AT I-475; BURTON TOWNSHIP, SECTION 18",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250175,"THREAD CREEK AT I-475; BURTON TOWNSHIP, SECTION 18",River/Stream,,04080204
-83.615282,43.020281,"GILKEY CREEK AT GENESEE ROAD.; BURTON TOWNSHIP, SECTION 10",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250176,"GILKEY CREEK AT GENESEE ROAD.; BURTON TOWNSHIP, SECTION 10",River/Stream,,04080204
-83.615004,43.008337,"GILKEY CREEK AT GENESEE ROAD.; BURTON TOWNSHIP, SECTION 15",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250177,"GILKEY CREEK AT GENESEE ROAD.; BURTON TOWNSHIP, SECTION 15",River/Stream,,04080204
-83.597781,42.990281,"GILKEY CREEK AT ATHERTON ROAD.; BURTON TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250178,"GILKEY CREEK AT ATHERTON ROAD.; BURTON TOWNSHIP, SECTION 23",River/Stream,,04080204
-83.659171,43.015004,"GILKEY CREEK AT VERNON ROAD.; BURTON TOWNSHIP, SECTION 17",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250179,"GILKEY CREEK AT VERNON ROAD.; BURTON TOWNSHIP, SECTION 17",River/Stream,,04080204
-83.687505,42.968893,"CARMAN CREEK AT SCHUMACHER ROAD; BURTON TOWNSHIP, SECTION 31",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250180,"CARMAN CREEK AT SCHUMACHER ROAD; BURTON TOWNSHIP, SECTION 31",River/Stream,,04080204
-83.768059,42.973059,"W. BR. SWARTZ CREEK AT M-121.; FLINT TOWNSHIP, SECTION 28",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250181,"W. BR. SWARTZ CREEK AT M-121.; FLINT TOWNSHIP, SECTION 28",River/Stream,,04080204
-83.760837,42.973059,"SWARTZ CREEK AT BRISTOL ROAD.; FLINT TOWNSHIP, SECTION 28",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250182,"SWARTZ CREEK AT BRISTOL ROAD.; FLINT TOWNSHIP, SECTION 28",River/Stream,,04080204
-83.717735,42.84632,"FENTON LAKE NORTH CENTRAL BASIN; FENTON TOWNSHIP SECTION 11",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250241,"FENTON LAKE NORTH CENTRAL BASIN; FENTON TOWNSHIP SECTION 11",Lake,,04080203
-83.832781,42.79167,"LOBDELL LAKE WEST BASIN; ARGENTINE TOWNSHIP, SECTION 35",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250242,"LOBDELL LAKE WEST BASIN; ARGENTINE TOWNSHIP, SECTION 35",Lake,,04080203
